Id,drugName,condition,rating,date,usefulCount
175050,Fingolimod,Multiple Sclerosis,7,2013/3/6,39
174981,Fingolimod,Multiple Sclerosis,10,2012/9/29,113
175006,Fingolimod,Multiple Sclerosis,10,2017/7/6,11
174994,Fingolimod,Multiple Sclerosis,9,2011/3/21,128
175001,Fingolimod,Multiple Sclerosis,7,2017/11/2,0
175017,Fingolimod,Multiple Sclerosis,3,2016/10/22,31
174982,Fingolimod,Multiple Sclerosis,10,2012/5/4,173
174989,Fingolimod,Multiple Sclerosis,5,2011/9/15,81
175042,Fingolimod,Multiple Sclerosis,9,2013/5/30,67
175047,Fingolimod,Multiple Sclerosis,7,2013/4/10,74
174990,Fingolimod,Multiple Sclerosis,7,2011/9/15,84
175015,Fingolimod,Multiple Sclerosis,1,2016/11/20,12
175002,Fingolimod,Multiple Sclerosis,1,2017/10/18,7
175049,Fingolimod,Multiple Sclerosis,9,2013/3/7,75
175016,Fingolimod,Multiple Sclerosis,6,2016/10/23,30
3782,Fioricet,Headache,10,2013/1/1,41
3806,Fioricet,Headache,1,2010/5/13,13
3754,Fioricet,Headache,2,2017/4/10,11
3718,Fioricet,Headache,10,2016/1/13,39
3831,Fioricet,Headache,9,2008/9/14,26
3810,Fioricet,Headache,10,2010/1/23,22
3730,Fioricet,Headache,10,2015/3/23,34
3809,Fioricet,Headache,10,2010/4/18,17
3816,Fioricet,Headache,10,2009/7/7,31
3778,Fioricet,Headache,10,2013/3/19,54
3724,Fioricet,Headache,9,2015/7/8,29
3826,Fioricet,Headache,10,2008/11/18,18
3752,Fioricet,Headache,9,2017/4/26,3
3800,Fioricet,Headache,9,2011/1/26,7
3822,Fioricet,Headache,5,2009/2/7,11
3780,Fioricet,Headache,8,2013/2/12,35
3760,Fioricet,Headache,10,2016/9/21,13
3838,Fioricet,Headache,10,2008/4/2,56
3765,Fioricet,Headache,9,2016/4/15,26
3750,Fioricet,Headache,10,2017/5/19,15
3728,Fioricet,Headache,9,2015/5/14,23
3803,Fioricet,Headache,6,2010/11/7,13
3798,Fioricet,Headache,9,2011/2/8,17
3738,Fioricet,Headache,10,2014/9/6,61
3768,Fioricet,Headache,10,2014/6/27,32
3819,Fioricet,Headache,10,2009/4/15,40
3801,Fioricet,Headache,9,2010/11/29,12
3817,Fioricet,Headache,10,2009/6/15,12
3796,Fioricet,Headache,10,2011/7/30,14
3791,Fioricet,Headache,10,2012/2/23,23
3756,Fioricet,Headache,9,2017/1/31,10
3784,Fioricet,Headache,10,2012/12/6,38
193716,Fioricet with Codeine,Headache,10,2015/8/27,15
193713,Fioricet with Codeine,Headache,10,2016/3/30,12
193717,Fioricet with Codeine,Headache,10,2015/4/16,15
193721,Fioricet with Codeine,Headache,8,2012/2/3,39
193712,Fioricet with Codeine,Headache,10,2016/7/15,10
114166,Fiorinal,Migraine,10,2011/10/23,29
114198,Fiorinal,Pain,10,2015/3/26,13
114178,Fiorinal,Headache,10,2009/11/6,17
114206,Fiorinal,Migraine,10,2013/11/2,30
114172,Fiorinal,Migraine,9,2011/1/13,26
114173,Fiorinal,Migraine,9,2010/1/9,39
114200,Fiorinal,Headache,10,2014/9/22,31
83641,Fiorinal,Migraine,3,2009/6/12,2
114197,Fiorinal,Headache,6,2015/8/16,5
210030,Fiorinal with Codeine,Headache,10,2013/3/12,54
210036,Fiorinal with Codeine,Headache,9,2009/11/21,34
210032,Fiorinal with Codeine,Headache,10,2012/12/14,47
187060,Firazyr,Hereditary Angioedema,10,2013/6/23,3
125662,Flagyl,Bacterial Infection,5,2016/11/23,5
125708,Flagyl,Diverticulitis,9,2012/11/11,79
125623,Flagyl,Bacterial Infection,9,2016/2/13,28
125656,Flagyl,Bacterial Infection,8,2017/1/9,3
125633,Flagyl,Diverticulitis,7,2015/11/13,59
125590,Flagyl,Bacterial Infection,9,2015/4/8,20
125714,Flagyl,Diverticulitis,8,2012/4/11,67
125734,Flagyl,Bacterial Infection,1,2010/1/13,36
125704,Flagyl,Bacterial Infection,9,2013/3/19,33
125724,Flagyl,Skin or Soft Tissue Infection,5,2011/5/1,13
125733,Flagyl,Bacterial Infection,2,2010/3/7,45
125667,Flagyl,Trichomoniasis,2,2016/11/1,15
125650,Flagyl,Bacterial Infection,1,2015/7/13,11
125719,Flagyl,Diverticulitis,7,2011/10/20,70
125743,Flagyl,Bacterial Infection,6,2009/1/17,39
125674,Flagyl,Bacterial Infection,10,2016/9/28,10
125647,Flagyl,Diverticulitis,8,2015/8/19,49
125681,Flagyl,Bacterial Infection,10,2014/10/21,17
125582,Flagyl,Bacterial Infection,9,2015/5/29,12
125685,Flagyl,Diverticulitis,6,2014/5/9,69
125706,Flagyl,Bacterial Infection,10,2013/2/10,17
125573,Flagyl,Clostridial Infection,9,2017/3/17,8
125626,Flagyl,Bacterial Infection,1,2016/1/21,5
125598,Flagyl,Bacterial Infection,10,2015/2/16,28
125711,Flagyl,Dental Abscess,4,2012/7/12,81
125616,Flagyl,Bacterial Infection,9,2016/4/27,28
125689,Flagyl,Diverticulitis,9,2014/1/25,77
125607,Flagyl,Bacterial Infection,8,2016/7/26,7
125583,Flagyl,Bacterial Infection,7,2015/5/15,22
125570,Flagyl,Bacterial Infection,10,2017/4/12,13
125560,Flagyl,Bacterial Infection,7,2017/8/28,2
125652,Flagyl,Bacterial Infection,9,2017/1/27,9
125698,Flagyl,Pneumonia,8,2013/9/10,15
125679,Flagyl,Diverticulitis,10,2014/11/9,52
125655,Flagyl,Bacterial Infection,10,2017/1/17,9
125694,Flagyl,Bacterial Infection,5,2013/11/4,25
112454,Flagyl ER,Bacterial Vaginitis,1,2009/11/25,42
112450,Flagyl ER,Bacterial Vaginitis,8,2016/1/30,5
196076,Flagyl IV,Diverticulitis,2,2012/9/1,20
27556,Flavoxate,Overactive Bladde,10,2013/3/9,10
27557,Flavoxate,Not Listed / Othe,9,2011/6/26,7
5994,Flecainide,Atrial Fibrillation,10,2014/6/22,80
6030,Flecainide,Atrial Fibrillation,9,2010/1/6,48
5861,Flecainide,Atrial Flutte,1,2017/11/27,0
6037,Flecainide,Atrial Fibrillation,10,2009/8/6,41
5876,Flecainide,Atrial Fibrillation,10,2016/9/28,28
6048,Flecainide,Atrial Fibrillation,8,2008/5/5,70
5882,Flecainide,Atrial Flutte,10,2016/1/3,7
5880,Flecainide,Supraventricular Tachycardia,1,2016/3/4,3
6007,Flecainide,Atrial Fibrillation,5,2012/4/18,64
6021,Flecainide,Atrial Fibrillation,7,2011/4/27,103
5881,Flecainide,Atrial Fibrillation,9,2016/1/24,29
6034,Flecainide,Atrial Fibrillation,10,2009/9/20,65
5872,Flecainide,Atrial Fibrillation,10,2017/1/9,45
6001,Flecainide,Atrial Fibrillation,10,2013/2/26,121
6005,Flecainide,Atrial Fibrillation,10,2012/6/19,146
6043,Flecainide,Atrial Fibrillation,9,2008/11/6,51
5990,Flecainide,Atrial Fibrillation,9,2014/10/20,63
6049,Flecainide,Atrial Fibrillation,10,2008/2/27,115
5993,Flecainide,Atrial Fibrillation,10,2014/7/9,66
5984,Flecainide,Atrial Fibrillation,10,2015/7/11,68
6036,Flecainide,Wolff-Parkinson-White Syndrome,10,2009/8/10,17
5991,Flecainide,Atrial Fibrillation,10,2014/9/24,126
6044,Flecainide,Atrial Fibrillation,10,2008/9/18,96
6038,Flecainide,Atrial Fibrillation,2,2009/4/3,24
25309,Flector Patch,Pain,10,2015/11/4,24
25270,Flector Patch,Pain,8,2013/10/25,21
25305,Flector Patch,Pain,10,2016/7/8,27
25313,Flector Patch,Pain,10,2015/4/25,22
25281,Flector Patch,Pain,10,2012/5/20,9
25311,Flector Patch,Pain,8,2015/8/30,39
25316,Flector Patch,Pain,10,2015/2/14,21
25300,Flector Patch,Pain,8,2017/1/24,11
25273,Flector Patch,Pain,10,2013/7/23,21
25318,Flector Patch,2</span> users found this comment helpful.,10,2010/1/20,2
25284,Flector Patch,Pain,1,2011/8/31,23
25319,Flector Patch,Pain,10,2010/1/12,13
25304,Flector Patch,Pain,10,2016/11/7,17
25268,Flector Patch,Pain,8,2014/5/29,40
25297,Flector Patch,Pain,10,2017/5/15,14
25323,Flector Patch,Pain,9,2009/7/7,20
25308,Flector Patch,Pain,10,2016/2/16,24
25303,Flector Patch,Pain,1,2016/11/14,5
25310,Flector Patch,Pain,2,2015/10/23,10
25275,Flector Patch,Pain,10,2013/5/1,19
223964,Fleet Bisacodyl,Constipation,10,2010/9/22,7
78629,Fleet Enema,Constipation,10,2017/8/7,4
78645,Fleet Enema,Constipation,10,2011/11/20,28
78647,Fleet Enema,Constipation,10,2011/1/11,20
78642,Fleet Enema,Constipation,10,2014/11/25,15
78644,Fleet Enema,Constipation,8,2013/3/16,36
78638,Fleet Enema,Bowel Preparation,1,2016/2/3,0
78630,Fleet Enema,Constipation,10,2017/7/24,3
78627,Fleet Enema,Constipation,10,2017/10/14,1
69137,Fleet Phospho Soda,Constipation,10,2010/10/28,19
69136,Fleet Phospho Soda,Constipation,10,2014/11/20,4
17131,Flexeril,Sciatica,9,2012/12/24,101
17173,Flexeril,Muscle Spasm,8,2010/5/6,109
17201,Flexeril,Muscle Spasm,2,2009/7/27,6
17199,Flexeril,Muscle Spasm,4,2009/8/3,27
17059,Flexeril,Muscle Spasm,10,2016/4/27,17
17196,Flexeril,Sciatica,2,2009/8/19,25
17107,Flexeril,Muscle Spasm,5,2016/10/21,36
17092,Flexeril,Muscle Spasm,1,2017/7/30,9
17175,Flexeril,Muscle Spasm,2,2010/4/13,30
17101,Flexeril,Muscle Spasm,5,2017/3/30,26
17127,Flexeril,Muscle Spasm,8,2013/5/13,144
17147,Flexeril,Migraine,9,2011/11/12,41
17184,Flexeril,Muscle Spasm,8,2009/12/16,37
17104,Flexeril,Muscle Spasm,10,2017/2/9,55
17074,Flexeril,Muscle Spasm,8,2015/4/11,91
17071,Flexeril,Muscle Spasm,9,2015/6/29,69
17171,Flexeril,Muscle Spasm,2,2010/8/12,19
17114,Flexeril,Muscle Spasm,9,2014/11/22,103
17109,Flexeril,Muscle Spasm,3,2016/10/1,5
17179,Flexeril,Migraine,8,2010/2/14,51
17103,Flexeril,Muscle Spasm,1,2017/3/4,31
17181,Flexeril,Migraine,8,2010/1/14,37
17065,Flexeril,Muscle Spasm,10,2015/11/8,23
17145,Flexeril,Muscle Spasm,8,2011/12/22,61
17209,Flexeril,6</span> users found this comment helpful.,10,2009/4/9,6
17089,Flexeril,Muscle Spasm,9,2017/12/11,0
17067,Flexeril,Muscle Spasm,7,2015/10/25,68
17212,Flexeril,Muscle Spasm,5,2009/3/8,20
17110,Flexeril,Muscle Spasm,9,2016/8/28,27
17188,Flexeril,ibromyalgia,8,2009/11/7,54
17123,Flexeril,38</span> users found this comment helpful.,1,2013/11/12,38
17064,Flexeril,Muscle Spasm,9,2016/1/28,52
173566,Flolan,Pulmonary Hypertension,10,2011/12/1,6
173567,Flolan,Pulmonary Hypertension,6,2011/4/12,7
70636,Flomax,Urinary Tract Stones,9,2009/4/20,152
70527,Flomax,Urinary Tract Stones,1,2016/2/25,22
70585,Flomax,Benign Prostatic Hyperplasia,3,2011/6/19,58
70574,Flomax,Urinary Tract Stones,3,2015/9/18,28
70512,Flomax,Benign Prostatic Hyperplasia,10,2016/8/8,34
70596,Flomax,Overactive Bladde,5,2010/2/5,61
70658,Flomax,Urinary Tract Stones,8,2015/3/7,47
70656,Flomax,Urinary Tract Stones,9,2015/4/4,50
70513,Flomax,Benign Prostatic Hyperplasia,4,2016/7/31,70
70597,Flomax,Urinary Tract Stones,2,2009/12/15,65
70509,Flomax,9</span> users found this comment helpful.,10,2016/10/29,9
70632,Flomax,Benign Prostatic Hyperplasia,4,2011/7/17,95
70666,Flomax,Benign Prostatic Hyperplasia,3,2014/8/25,77
70630,Flomax,Benign Prostatic Hyperplasia,8,2011/8/3,161
70567,Flomax,Urinary Tract Stones,10,2015/11/25,31
70650,Flomax,Benign Prostatic Hyperplasia,3,2008/2/25,66
70641,Flomax,Benign Prostatic Hyperplasia,6,2009/3/3,149
70534,Flomax,Benign Prostatic Hyperplasia,10,2017/9/17,8
70570,Flomax,15</span> users found this comment helpful.,7,2015/11/7,15
70562,Flomax,Urinary Tract Stones,7,2015/12/30,30
70663,Flomax,Urinary Tract Stones,10,2014/9/30,45
70578,Flomax,Benign Prostatic Hyperplasia,3,2015/8/26,40
70569,Flomax,Benign Prostatic Hyperplasia,5,2015/11/11,28
70617,Flomax,Urinary Tract Stones,8,2013/1/2,104
70516,Flomax,Benign Prostatic Hyperplasia,7,2016/6/16,23
70644,Flomax,Overactive Bladde,9,2008/6/23,180
70520,Flomax,Urinary Tract Stones,10,2016/3/29,67
70608,Flomax,Benign Prostatic Hyperplasia,9,2013/9/19,125
70568,Flomax,Urinary Tract Stones,10,2015/11/22,45
70634,Flomax,Benign Prostatic Hyperplasia,5,2009/6/27,23
70659,Flomax,Urinary Tract Stones,1,2014/12/5,48
70607,Flomax,Benign Prostatic Hyperplasia,6,2009/8/7,124
70581,Flomax,Urinary Tract Stones,9,2015/7/21,30
70541,Flomax,Urinary Tract Stones,10,2017/6/18,26
70618,Flomax,Urinary Tract Stones,10,2012/8/27,83
70563,Flomax,Urinary Tract Stones,10,2015/12/29,34
70637,Flomax,Benign Prostatic Hyperplasia,4,2009/4/8,129
70584,Flomax,Benign Prostatic Hyperplasia,8,2011/6/25,84
70654,Flomax,Benign Prostatic Hyperplasia,10,2015/4/22,118
47386,Flonase,Rhinitis,10,2015/5/7,44
47333,Flonase,Allergic Rhinitis,3,2016/10/8,11
47344,Flonase,Allergic Rhinitis,1,2015/3/23,25
47345,Flonase,Allergic Rhinitis,10,2015/3/13,16
47392,Flonase,Rhinitis,10,2015/4/7,28
47336,Flonase,Allergic Rhinitis,1,2016/4/8,23
47390,Flonase,Allergic Rhinitis,1,2015/4/20,15
47334,Flonase,Allergic Rhinitis,3,2016/8/22,13
47328,Flonase,Allergic Rhinitis,1,2016/12/15,17
47339,Flonase,Allergic Rhinitis,9,2016/2/20,18
47374,Flonase,Rhinitis,1,2015/12/8,32
47341,Flonase,Allergic Rhinitis,3,2016/2/9,10
47324,Flonase,Allergic Rhinitis,1,2017/4/5,15
47346,Flonase,Rhinitis,9,2015/2/20,19
47329,Flonase,Allergic Rhinitis,10,2016/11/30,7
47331,Flonase,Allergic Rhinitis,1,2016/11/4,16
47353,Flonase,Allergic Rhinitis,10,2013/7/23,58
47366,Flonase,Allergic Rhinitis,8,2010/4/9,32
47357,Flonase,Rhinitis,9,2013/1/21,54
47367,Flonase,Rhinitis,10,2010/3/24,27
47393,Flonase,Rhinitis,3,2015/3/29,17
47365,Flonase,10</span> users found this comment helpful.,9,2010/7/2,10
174978,Flonase Sensimist,Allergic Rhinitis,3,2017/4/26,2
86696,Florastor,Diarrhea,10,2013/12/16,28
86693,Florastor,Diarrhea,10,2017/3/21,0
6245,Florinef,Postural Orthostatic Tachycardia Syndrome,7,2015/6/25,7
17401,Florinef Acetate,Addison's Disease,10,2009/7/29,37
51579,Flovent,"Asthma, Maintenance",5,2014/9/23,24
51578,Flovent,"Asthma, Maintenance",6,2015/4/29,9
51582,Flovent,"Asthma, Maintenance",1,2011/9/27,39
53491,Flovent HFA,"Asthma, Maintenance",5,2015/4/15,10
53490,Flovent HFA,"Asthma, Maintenance",1,2016/1/31,5
221928,Fluconazole,"Onychomycosis, Toenail",10,2017/6/6,2
222000,Fluconazole,Vaginal Yeast Infection,4,2016/2/17,6
222223,Fluconazole,Vaginal Yeast Infection,10,2008/3/7,114
222029,Fluconazole,Vaginal Yeast Infection,10,2014/9/18,75
221899,Fluconazole,Vaginal Yeast Infection,10,2017/6/21,50
222119,Fluconazole,Vaginal Yeast Infection,5,2011/6/28,6
222007,Fluconazole,Vaginal Yeast Infection,2,2016/2/2,22
221919,Fluconazole,Tinea Versicol,1,2016/10/23,2
222206,Fluconazole,"Onychomycosis, Fingernail",10,2009/10/31,15
222039,Fluconazole,Vaginal Yeast Infection,4,2013/11/12,49
222221,Fluconazole,Vaginal Yeast Infection,10,2008/9/30,17
222112,Fluconazole,Vaginal Yeast Infection,9,2012/1/4,17
222091,Fluconazole,Tinea Versicol,7,2015/3/6,4
222083,Fluconazole,Vaginal Yeast Infection,9,2015/5/11,53
221903,Fluconazole,Vaginal Yeast Infection,9,2017/1/16,8
222122,Fluconazole,Vaginal Yeast Infection,10,2011/2/18,39
221979,Fluconazole,Vaginal Yeast Infection,8,2016/4/24,51
221910,Fluconazole,Vaginal Yeast Infection,1,2016/12/17,8
221912,Fluconazole,Vaginal Yeast Infection,9,2016/12/7,9
221921,Fluconazole,Vaginal Yeast Infection,9,2016/10/13,11
221894,Fluconazole,Vaginal Yeast Infection,1,2017/7/21,10
221977,Fluconazole,Vaginal Yeast Infection,4,2016/4/29,16
222063,Fluconazole,Vaginal Yeast Infection,1,2015/10/11,5
221966,Fluconazole,Oral Thrush,9,2016/6/22,14
221983,Fluconazole,Vaginal Yeast Infection,3,2016/4/7,11
222207,Fluconazole,Vaginal Yeast Infection,9,2009/9/29,31
222107,Fluconazole,Vaginal Yeast Infection,2,2012/7/28,25
221998,Fluconazole,Vaginal Yeast Infection,1,2016/2/27,15
222040,Fluconazole,Vaginal Yeast Infection,1,2013/11/10,74
221991,Fluconazole,Vaginal Yeast Infection,8,2016/3/18,14
221972,Fluconazole,Vaginal Yeast Infection,9,2016/5/28,32
222045,Fluconazole,Vaginal Yeast Infection,10,2013/7/17,86
221909,Fluconazole,Vaginal Yeast Infection,5,2016/12/17,7
222042,Fluconazole,Vaginal Yeast Infection,10,2013/10/28,22
222077,Fluconazole,Vaginal Yeast Infection,5,2015/6/30,20
222220,Fluconazole,Vaginal Yeast Infection,10,2008/11/21,23
221950,Fluconazole,Vaginal Yeast Infection,10,2017/1/22,27
221982,Fluconazole,"Onychomycosis, Toenail",10,2016/4/9,7
222036,Fluconazole,Vaginal Yeast Infection,7,2014/4/22,41
222028,Fluconazole,Vaginal Yeast Infection,10,2014/9/22,26
221932,Fluconazole,Vaginal Yeast Infection,10,2017/4/26,17
222022,Fluconazole,Vaginal Yeast Infection,3,2015/12/15,10
221994,Fluconazole,Vaginal Yeast Infection,9,2016/3/12,7
221954,Fluconazole,Vaginal Yeast Infection,10,2016/8/31,25
222053,Fluconazole,Vaginal Yeast Infection,7,2015/11/5,11
222084,Fluconazole,Vaginal Yeast Infection,6,2015/5/9,23
221911,Fluconazole,Vaginal Yeast Infection,10,2016/12/14,37
221920,Fluconazole,Vaginal Yeast Infection,10,2016/10/22,54
221876,Fluconazole,Vaginal Yeast Infection,10,2017/12/2,1
222204,Fluconazole,Vaginal Yeast Infection,10,2009/11/24,70
221927,Fluconazole,Vaginal Yeast Infection,10,2017/6/7,12
222011,Fluconazole,Vaginal Yeast Infection,2,2016/1/14,18
222072,Fluconazole,Vaginal Yeast Infection,7,2015/8/4,25
222219,Fluconazole,Vaginal Yeast Infection,10,2008/12/26,57
221946,Fluconazole,Vaginal Yeast Infection,1,2017/2/15,5
221989,Fluconazole,Vaginal Yeast Infection,10,2016/3/21,21
221938,Fluconazole,Vaginal Yeast Infection,1,2017/4/17,12
221882,Fluconazole,Vaginal Yeast Infection,9,2017/9/23,7
221971,Fluconazole,Vaginal Yeast Infection,10,2016/5/31,6
221883,Fluconazole,Vaginal Yeast Infection,1,2017/9/21,2
222080,Fluconazole,Vaginal Yeast Infection,3,2015/6/14,34
46958,Fludrocortisone,Postural Orthostatic Tachycardia Syndrome,9,2014/9/5,14
46963,Fludrocortisone,Postural Orthostatic Tachycardia Syndrome,10,2010/8/10,14
46956,Fludrocortisone,Postural Orthostatic Tachycardia Syndrome,7,2015/6/25,7
46959,Fludrocortisone,Postural Orthostatic Tachycardia Syndrome,10,2014/8/26,15
46951,Fludrocortisone,Postural Orthostatic Tachycardia Syndrome,7,2017/7/24,0
46961,Fludrocortisone,Postural Orthostatic Tachycardia Syndrome,9,2013/3/12,9
204036,FluMist,Influenza Prophylaxis,1,2010/11/10,8
157242,Flunisolide,Allergic Rhinitis,8,2011/3/18,13
11028,Flunisolide,Asthma,10,2011/7/6,11
53897,Fluocinolone,Atopic Dermatitis,10,2012/6/14,9
53899,Fluocinolone,Dermatitis,10,2010/7/6,12
211458,Fluocinolone / hydroquinone / tretinoin,Melasma,10,2014/11/14,40
211419,Fluocinolone / hydroquinone / tretinoin,Melasma,10,2015/10/23,40
211451,Fluocinolone / hydroquinone / tretinoin,Melasma,10,2015/7/21,26
211400,Fluocinolone / hydroquinone / tretinoin,Melasma,5,2017/7/20,0
211450,Fluocinolone / hydroquinone / tretinoin,Melasma,9,2015/7/27,17
211467,Fluocinolone / hydroquinone / tretinoin,Melasma,10,2010/6/6,48
211413,Fluocinolone / hydroquinone / tretinoin,Melasma,10,2016/3/7,41
211456,Fluocinolone / hydroquinone / tretinoin,Melasma,10,2015/4/10,25
211447,Fluocinolone / hydroquinone / tretinoin,Melasma,9,2015/8/4,39
211412,Fluocinolone / hydroquinone / tretinoin,Melasma,1,2016/4/25,24
211459,Fluocinolone / hydroquinone / tretinoin,Melasma,10,2014/10/20,40
40664,Fluocinonide,Psoriasis,6,2015/7/9,6
40639,Fluocinonide,Dermatitis,10,2010/2/28,22
40671,Fluocinonide,Psoriasis,10,2014/7/3,6
40667,Fluocinonide,Dermatitis,10,2015/3/19,6
40636,Fluocinonide,Dermatitis,2,2011/6/26,16
200923,Fluoride,Prevention of Dental Caries,10,2013/9/23,6
176720,Fluorometholone,Eye Redness,7,2011/6/21,28
176719,Fluorometholone,Steroid Responsive Inflammatory Conditions,8,2017/4/2,0
223873,Fluoroplex,Keratosis,10,2015/5/10,31
164015,Fluorouracil,Actinic Keratosis,10,2016/10/18,10
164009,Fluorouracil,Actinic Keratosis,3,2017/1/6,7
164032,Fluorouracil,Basal Cell Carcinoma,1,2015/11/12,17
164023,Fluorouracil,Actinic Keratosis,10,2016/6/27,32
164014,Fluorouracil,Basal Cell Carcinoma,5,2016/10/20,21
164131,Fluorouracil,Keratosis,8,2013/3/5,149
164034,Fluorouracil,Keratosis,10,2015/9/27,132
163987,Fluorouracil,Skin Cance,9,2013/9/26,68
163983,Fluorouracil,Basal Cell Carcinoma,10,2014/2/26,65
163964,Fluorouracil,Keratosis,10,2015/8/5,65
164143,Fluorouracil,Keratosis,9,2010/9/29,144
164027,Fluorouracil,Keratosis,1,2016/4/8,31
164017,Fluorouracil,Keratosis,10,2016/8/30,65
164128,Fluorouracil,Keratosis,8,2013/8/3,74
164205,Fluorouracil,Keratosis,9,2009/2/12,163
163982,Fluorouracil,Skin Cance,10,2014/7/5,32
164137,Fluorouracil,Keratosis,10,2011/12/26,67
164025,Fluorouracil,Basal Cell Carcinoma,10,2016/5/2,70
164035,Fluorouracil,Keratosis,10,2015/9/5,54
163996,Fluorouracil,Keratosis,8,2017/8/4,5
164129,Fluorouracil,Keratosis,10,2013/6/15,65
164030,Fluorouracil,Actinic Keratosis,7,2015/12/3,26
164024,Fluorouracil,Actinic Keratosis,1,2016/5/29,21
163975,Fluorouracil,Skin Cance,9,2015/2/28,27
163997,Fluorouracil,Keratosis,3,2017/6/13,3
164031,Fluorouracil,Skin Cance,8,2015/11/16,30
45260,Fluoxetine,Major Depressive Disorde,10,2015/11/23,58
45774,Fluoxetine,Panic Disorde,3,2011/7/19,3
45053,Fluoxetine,Anxiety and Stress,6,2016/12/29,40
45625,Fluoxetine,Depression,8,2013/5/14,210
45794,Fluoxetine,Depression,9,2010/3/17,270
45058,Fluoxetine,Anxiety and Stress,1,2016/12/16,8
44935,Fluoxetine,Depression,3,2017/7/27,1
45060,Fluoxetine,Depression,3,2016/12/14,7
45315,Fluoxetine,Premenstrual Dysphoric Disorde,9,2015/8/27,60
45977,Fluoxetine,Premenstrual Dysphoric Disorde,10,2014/1/18,116
45399,Fluoxetine,Depression,10,2015/5/17,12
45911,Fluoxetine,Premenstrual Dysphoric Disorde,9,2008/10/30,93
45958,Fluoxetine,Depression,9,2014/3/19,190
44960,Fluoxetine,Premenstrual Dysphoric Disorde,8,2017/3/12,28
45328,Fluoxetine,Depression,10,2015/8/7,98
45947,Fluoxetine,Depression,9,2011/4/5,1
45033,Fluoxetine,Anxiety and Stress,1,2017/1/31,8
45415,Fluoxetine,Depression,8,2014/12/22,87
45535,Fluoxetine,Anxiety and Stress,9,2014/5/27,69
45725,Fluoxetine,Panic Disorde,10,2012/2/24,13
44973,Fluoxetine,Anxiety and Stress,9,2017/2/16,57
44920,Fluoxetine,Obsessive Compulsive Disorde,8,2017/10/30,1
45123,Fluoxetine,Depression,7,2016/8/23,7
45602,Fluoxetine,Obsessive Compulsive Disorde,9,2012/5/6,37
45770,Fluoxetine,Anxiety and Stress,7,2011/7/31,40
45114,Fluoxetine,Anxiety and Stress,1,2016/9/3,26
45362,Fluoxetine,Depression,10,2015/10/10,115
45050,Fluoxetine,Anxiety and Stress,10,2016/12/31,36
45963,Fluoxetine,Premenstrual Dysphoric Disorde,10,2014/3/6,85
45395,Fluoxetine,Major Depressive Disorde,9,2015/5/19,53
45939,Fluoxetine,Anxiety and Stress,7,2011/4/29,53
45769,Fluoxetine,Depression,9,2011/8/4,47
45898,Fluoxetine,Depression,9,2009/3/5,16
45354,Fluoxetine,Bulimia,10,2015/10/19,33
45734,Fluoxetine,Depression,7,2012/1/23,14
45960,Fluoxetine,Borderline Personality Disorde,10,2014/3/17,28
45105,Fluoxetine,Anxiety and Stress,10,2016/9/28,77
45921,Fluoxetine,Premenstrual Dysphoric Disorde,7,2008/6/3,21
45273,Fluoxetine,Anxiety and Stress,3,2015/10/28,35
44892,Fluoxetine,Premenstrual Dysphoric Disorde,9,2017/8/29,12
45025,Fluoxetine,Anxiety and Stress,8,2017/4/4,3
45226,Fluoxetine,Anxiety and Stress,7,2016/4/19,60
